,_id,page_url,title,domain_tags,primary_domain,score
1275,5f1bb9ff896f82cdbda6153d,/entries/wodeham/,Adam de Wodeham,"Thinker,Philosophy of Religion",Thinker,3.423027967
203,5f1bb458896f82cdbda611bb,/entries/james-mill/,James Mill,"Thinker,Social and Political Philosophy",Thinker,3.4305721
1583,5f1bb910896f82cdbda614aa,/entries/spencer/,Herbert Spencer,"Thinker,Social and Political Philosophy",Thinker,3.431874214
991,5f1bb4bc896f82cdbda61206,/entries/latin-american-analytic/,Analytic Philosophy in Latin America,Latin American and Iberian Philosophy,Latin American and Iberian Philosophy,3.432726684
1458,5f1bb4e1896f82cdbda61222,/entries/leibniz-mind/,Leibniz’s Philosophy of Mind,"Thinker,Philosophy of Mind",Philosophy of Mind,3.434896373
1456,5f1baf48896f82cdbda60ee3,/entries/al-farabi-soc-rel/,al-Farabi’s Philosophy of Society and Religion,"Thinker,Arabic and Islamic Philosophy,Social and Political Philosophy, Philosophy of Religion",Social and Political Philosophy,3.438565984
1106,5f1bb36c896f82cdbda6112f,/entries/gersonides/,Gersonides,"Thinker,Jewish Philosophy",Thinker,3.442407758
868,5f1bb92f896f82cdbda614bc,/entries/stevenson/,Charles Leslie Stevenson,"Thinker,Ethics",Thinker,3.44372543
610,5f1bb5a6896f82cdbda612ac,/entries/medieval-literary/,Literary Forms of Medieval Philosophy,Aesthetics and Philosophy of Art,Aesthetics and Philosophy of Art,3.446013675
1154,5f1bb023896f82cdbda60f61,/entries/bonaventure/,Saint Bonaventure,"Thinker,Philosophy of Religion",Thinker,3.446995153
326,5f1bb86f896f82cdbda61445,/entries/scheler/,Max Scheler,"Thinker, Continental Philosophy, Social and Political Philosophy",Thinker,3.447279767
1228,5f1bb384896f82cdbda6113e,/entries/grice/,Paul Grice,"Thinker, Philosophy of Language",Thinker,3.448616612
530,5f1bb078896f82cdbda60f8b,/entries/causation-law/,Causation in the Law,Philosophy of Law,Philosophy of Law,3.44980079
744,5f1bb3ff896f82cdbda61182,/entries/idealism/,Idealism,Metaphysics,Metaphysics,3.450621948
55,5f1bb45b896f82cdbda611bd,/entries/james-ward/,James Ward,"Thinker, Metaphysics",Thinker,3.457466338
387,5f1bb167896f82cdbda6100d,/entries/croce-aesthetics/,Croce’s Aesthetics,"Thinker,Aesthetics and Philosophy of Art",Aesthetics and Philosophy of Art,3.458006664
1235,5f1bb613896f82cdbda612f5,/entries/mulla-sadra/,Mulla Sadra,"Thinker,Arabic and Islamic Philosophy",Thinker,3.461818411
949,5f1bb20e896f82cdbda61066,/entries/ecology/,Ecology,Philosophy of Biology,Philosophy of Biology,3.462212545
323,5f1bb9a9896f82cdbda61508,/entries/twardowski/,Kazimierz Twardowski,"Thinker, Philosophy of Mind, Continental Philosophy",Thinker,3.462744823
730,5f1bb4ca896f82cdbda61211,/entries/laws-of-nature/,Laws of Nature,Philosophy of Science,Philosophy of Science,3.464145146
202,5f1bb716896f82cdbda61382,/entries/plato-ethics/,Plato’s Ethics: An Overview,"Thinker, Ethics",Ethics,3.46975939
618,5f1bb4d8896f82cdbda6121c,/entries/legrand/,Antoine Le Grand,"Thinker,Philosophy of Religion",Thinker,3.471396882
